♦5♥A♣3♦2♣4|Straight
♠7♦5♣3♣6♣4|Straight
♦5♣3♦2♣6♣4|Straight
♠7♣0♦5♥A♠0|Pair
♠7♣0♦5♣3♠0|Pair
♠7♣0♥A♣3♠0|Pair
♣0♦5♥A♣3♠0|Pair
♠7♣0♦5♦2♠0|Pair
♠7♣0♥A♦2♠0|Pair
♣0♦5♥A♦2♠0|Pair
♠7♣0♣3♦2♠0|Pair
♣0♦5♣3♦2♠0|Pair
♣0♥A♣3♦2♠0|Pair
♠7♣0♦5♣6♠0|Pair
♠7♣0♥A♣6♠0|Pair
♣0♦5♥A♣6♠0|Pair
♠7♣0♣3♣6♠0|Pair
♣0♦5♣3♣6♠0|Pair
♣0♥A♣3♣6♠0|Pair
♠7♣0♦2♣6♠0|Pair
♣0♦5♦2♣6♠0|Pair
♣0♥A♦2♣6♠0|Pair
♣0♣3♦2♣6♠0|Pair
♠7♣0♦5♣4♠0|Pair
♠7♣0♥A♣4♠0|Pair
♣0♦5♥A♣4♠0|Pair
♠7♣0♣3♣4♠0|Pair
♣0♦5♣3♣4♠0|Pair
♣0♥A♣3♣4♠0|Pair
♠7♣0♦2♣4♠0|Pair
♣0♦5♦2♣4♠0|Pair
♣0♥A♦2♣4♠0|Pair
♣0♣3♦2♣4♠0|Pair
♠7♣0♣6♣4♠0|Pair
♣0♦5♣6♣4♠0|Pair
♣0♥A♣6♣4♠0|Pair
♣0♣3♣6♣4♠0|Pair
♣0♦2♣6♣4♠0|Pair
♠7♦5♣6♣4♥8|Straight
♠7♣0♦5♠0♥8|Pair
♠7♣0♥A♠0♥8|Pair
♣0♦5♥A♠0♥8|Pair
♠7♣0♣3♠0♥8|Pair
♣0♦5♣3♠0♥8|Pair
♣0♥A♣3♠0♥8|Pair
♠7♣0♦2♠0♥8|Pair
♣0♦5♦2♠0♥8|Pair
♣0♥A♦2♠0♥8|Pair
♣0♣3♦2♠0♥8|Pair
♠7♣0♣6♠0♥8|Pair
♣0♦5♣6♠0♥8|Pair
♣0♥A♣6♠0♥8|Pair
♣0♣3♣6♠0♥8|Pair
♣0♦2♣6♠0♥8|Pair
♠7♣0♣4♠0♥8|Pair
♣0♦5♣4♠0♥8|Pair
♣0♥A♣4♠0♥8|Pair
♣0♣3♣4♠0♥8|Pair
♣0♦2♣4♠0♥8|Pair
♣0♣6♣4♠0♥8|Pair
♠7♦5♣6♣4♦8|Straight
♠7♣0♦5♠0♦8|Pair
♠7♣0♥A♠0♦8|Pair
♣0♦5♥A♠0♦8|Pair
♠7♣0♣3♠0♦8|Pair
♣0♦5♣3♠0♦8|Pair
♣0♥A♣3♠0♦8|Pair
♠7♣0♦2♠0♦8|Pair
♣0♦5♦2♠0♦8|Pair
♣0♥A♦2♠0♦8|Pair
♣0♣3♦2♠0♦8|Pair
♠7♣0♣6♠0♦8|Pair
♣0♦5♣6♠0♦8|Pair
♣0♥A♣6♠0♦8|Pair
♣0♣3♣6♠0♦8|Pair
♣0♦2♣6♠0♦8|Pair
♠7♣0♣4♠0♦8|Pair
♣0♦5♣4♠0♦8|Pair
♣0♥A♣4♠0♦8|Pair
♣0♣3♣4♠0♦8|Pair
♣0♦2♣4♠0♦8|Pair
♣0♣6♣4♠0♦8|Pair
♠7♣0♦5♥8♦8|Pair
♠7♣0♥A♥8♦8|Pair
♠7♦5♥A♥8♦8|Pair
♣0♦5♥A♥8♦8|Pair
♠7♣0♣3♥8♦8|Pair
♠7♦5♣3♥8♦8|Pair
♣0♦5♣3♥8♦8|Pair
♠7♥A♣3♥8♦8|Pair
♣0♥A♣3♥8♦8|Pair
♦5♥A♣3♥8♦8|Pair
♠7♣0♦2♥8♦8|Pair
♠7♦5♦2♥8♦8|Pair
♣0♦5♦2♥8♦8|Pair
♠7♥A♦2♥8♦8|Pair
♣0♥A♦2♥8♦8|Pair
♦5♥A♦2♥8♦8|Pair
♠7♣3♦2♥8♦8|Pair
♣0♣3♦2♥8♦8|Pair
♦5♣3♦2♥8♦8|Pair
♥A♣3♦2♥8♦8|Pair
♠7♣0♣6♥8♦8|Pair
♠7♦5♣6♥8♦8|Pair
♣0♦5♣6♥8♦8|Pair
♠7♥A♣6♥8♦8|Pair
♣0♥A♣6♥8♦8|Pair
♦5♥A♣6♥8♦8|Pair
♠7♣3♣6♥8♦8|Pair
♣0♣3♣6♥8♦8|Pair
♦5♣3♣6♥8♦8|Pair
♥A♣3♣6♥8♦8|Pair
♠7♦2♣6♥8♦8|Pair
♣0♦2♣6♥8♦8|Pair
♦5♦2♣6♥8♦8|Pair
♥A♦2♣6♥8♦8|Pair
♣3♦2♣6♥8♦8|Pair
♠7♣0♣4♥8♦8|Pair
♠7♦5♣4♥8♦8|Pair
♣0♦5♣4♥8♦8|Pair
♠7♥A♣4♥8♦8|Pair
♣0♥A♣4♥8♦8|Pair
♦5♥A♣4♥8♦8|Pair
♠7♣3♣4♥8♦8|Pair
♣0♣3♣4♥8♦8|Pair
♦5♣3♣4♥8♦8|Pair
♥A♣3♣4♥8♦8|Pair
♠7♦2♣4♥8♦8|Pair
♣0♦2♣4♥8♦8|Pair
♦5♦2♣4♥8♦8|Pair
♥A♦2♣4♥8♦8|Pair
♣3♦2♣4♥8♦8|Pair
♠7♣6♣4♥8♦8|Pair
♣0♣6♣4♥8♦8|Pair
♦5♣6♣4♥8♦8|Pair
♥A♣6♣4♥8♦8|Pair
♣3♣6♣4♥8♦8|Pair
♦2♣6♣4♥8♦8|Pair
♠7♣0♠0♥8♦8|Two Pairs
♠7♦5♠0♥8♦8|Pair
♣0♦5♠0♥8♦8|Two Pairs
♠7♥A♠0♥8♦8|Pair
♣0♥A♠0♥8♦8|Two Pairs
♦5♥A♠0♥8♦8|Pair
♠7♣3♠0♥8♦8|Pair
♣0♣3♠0♥8♦8|Two Pairs
♦5♣3♠0♥8♦8|Pair
♥A♣3♠0♥8♦8|Pair
♠7♦2♠0♥8♦8|Pair
♣0♦2♠0♥8♦8|Two Pairs
♦5♦2♠0♥8♦8|Pair
♥A♦2♠0♥8♦8|Pair
♣3♦2♠0♥8♦8|Pair
♠7♣6♠0♥8♦8|Pair
♣0♣6♠0♥8♦8|Two Pairs
♦5♣6♠0♥8♦8|Pair
♥A♣6♠0♥8♦8|Pair
♣3♣6♠0♥8♦8|Pair
♦2♣6♠0♥8♦8|Pair
♠7♣4♠0♥8♦8|Pair
♣0♣4♠0♥8♦8|Two Pairs
♦5♣4♠0♥8♦8|Pair
♥A♣4♠0♥8♦8|Pair
♣3♣4♠0♥8♦8|Pair
♦2♣4♠0♥8♦8|Pair
♣6♣4♠0♥8♦8|Pair
♦5♥A♣3♦2♥4|Straight
♠7♦5♣3♣6♥4|Straight
♦5♣3♦2♣6♥4|Straight
♠7♣0♦5♣4♥4|Pair
♠7♣0♥A♣4♥4|Pair
♠7♦5♥A♣4♥4|Pair
♣0♦5♥A♣4♥4|Pair
♠7♣0♣3♣4♥4|Pair
♠7♦5♣3♣4♥4|Pair
♣0♦5♣3♣4♥4|Pair
♠7♥A♣3♣4♥4|Pair
♣0♥A♣3♣4♥4|Pair
♦5♥A♣3♣4♥4|Pair
♠7♣0♦2♣4♥4|Pair
♠7♦5♦2♣4♥4|Pair
♣0♦5♦2♣4♥4|Pair
♠7♥A♦2♣4♥4|Pair
♣0♥A♦2♣4♥4|Pair
♦5♥A♦2♣4♥4|Pair
♠7♣3♦2♣4♥4|Pair
♣0♣3♦2♣4♥4|Pair
♦5♣3♦2♣4♥4|Pair
♥A♣3♦2♣4♥4|Pair
♠7♣0♣6♣4♥4|Pair
♠7♦5♣6♣4♥4|Pair
♣0♦5♣6♣4♥4|Pair
♠7♥A♣6♣4♥4|Pair
♣0♥A♣6♣4♥4|Pair
♦5♥A♣6♣4♥4|Pair
♠7♣3♣6♣4♥4|Pair
♣0♣3♣6♣4♥4|Pair
♦5♣3♣6♣4♥4|Pair
♥A♣3♣6♣4♥4|Pair
♠7♦2♣6♣4♥4|Pair
♣0♦2♣6♣4♥4|Pair
♦5♦2♣6♣4♥4|Pair
♥A♦2♣6♣4♥4|Pair
♣3♦2♣6♣4♥4|Pair
♠7♣0♦5♠0♥4|Pair
♠7♣0♥A♠0♥4|Pair
♣0♦5♥A♠0♥4|Pair
♠7♣0♣3♠0♥4|Pair
♣0♦5♣3♠0♥4|Pair
♣0♥A♣3♠0♥4|Pair
♠7♣0♦2♠0♥4|Pair
♣0♦5♦2♠0♥4|Pair
♣0♥A♦2♠0♥4|Pair
♣0♣3♦2♠0♥4|Pair
♠7♣0♣6♠0♥4|Pair
♣0♦5♣6♠0♥4|Pair
♣0♥A♣6♠0♥4|Pair
♣0♣3♣6♠0♥4|Pair
♣0♦2♣6♠0♥4|Pair
♠7♣0♣4♠0♥4|Two Pairs
♠7♦5♣4♠0♥4|Pair
♣0♦5♣4♠0♥4|Two Pairs
♠7♥A♣4♠0♥4|Pair
♣0♥A♣4♠0♥4|Two Pairs
♦5♥A♣4♠0♥4|Pair
♠7♣3♣4♠0♥4|Pair
♣0♣3♣4♠0♥4|Two Pairs
♦5♣3♣4♠0♥4|Pair
♥A♣3♣4♠0♥4|Pair
♠7♦2♣4♠0♥4|Pair
♣0♦2♣4♠0♥4|Two Pairs
♦5♦2♣4♠0♥4|Pair
♥A♦2♣4♠0♥4|Pair
♣3♦2♣4♠0♥4|Pair
♠7♣6♣4♠0♥4|Pair
♣0♣6♣4♠0♥4|Two Pairs
♦5♣6♣4♠0♥4|Pair
♥A♣6♣4♠0♥4|Pair
♣3♣6♣4♠0♥4|Pair
♦2♣6♣4♠0♥4|Pair
♠7♦5♣6♥8♥4|Straight
♠7♣0♣4♥8♥4|Pair
♠7♦5♣4♥8♥4|Pair
♣0♦5♣4♥8♥4|Pair
♠7♥A♣4♥8♥4|Pair
♣0♥A♣4♥8♥4|Pair
♦5♥A♣4♥8♥4|Pair
♠7♣3♣4♥8♥4|Pair
♣0♣3♣4♥8♥4|Pair
♦5♣3♣4♥8♥4|Pair
